[124C8:11A4C][2026-08-27T17:03:10]i001: Burn v3.14.100.18719, Windows v10.0 (Build 26200: Service Pack 0), path: C:\WINDOWS\Temp\{B6E8FC9D-DEAA-4179-8741-4FDA85AE90C2}\.cr\winsdksetup.exe
[124C8:11A4C][2026-08-27T17:03:10]i009: Command Line: '-burn.clean.room=F:\AI\Antigravity\projects\ToDoList\winsdksetup.exe -burn.filehandle.attached=772 -burn.filehandle.self=604 /features + /q /norestart /log F:\AI\Antigravity\projects\ToDoList\winsdk_log2.txt'
[124C8:11A4C][2026-08-27T17:03:10]i000: Setting string variable 'WixBundleOriginalSource' to value 'F:\AI\Antigravity\projects\ToDoList\winsdksetup.exe'
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {C6F5C1C9-773D-6494-8F22-B404E9F93B10}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsSDKEULA_x86_en_us, provider: Microsoft.Windows.WindowsSDKEULA.x86.10.26100, installed: {90EBF7E8-DE36-3AAD-DCA3-535DAF252B70}, version: 10.1.26100.8249, chained: {5120ED0E-8B54-B212-15E6-EE404FE83E37}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {90EBF7E8-DE36-3AAD-DCA3-535DAF252B70}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {90EBF7E8-DE36-3AAD-DCA3-535DAF252B70}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_MSIDevelopmentTools_x86_en_us, provider: Microsoft.Windows.MSIDevelopmentTools.x86.10.26100, installed: {31E25859-3D06-7BC8-5634-D0545E22BEA9}, version: 10.1.26100.8249, chained: {06671634-35F4-43F1-1B57-68B7CE54E5B3}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {31E25859-3D06-7BC8-5634-D0545E22BEA9}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {31E25859-3D06-7BC8-5634-D0545E22BEA9}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsSDKSigningTools_x86_en_us, provider: Microsoft.Windows.WindowsSDKSigningTools.x86.10.26100, installed: {4A796E9A-0733-9144-25ED-CD683EB31AE1}, version: 10.1.26100.8249, chained: {F9DDDEF1-BCF0-275F-DE29-9332F1149B79}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {4A796E9A-0733-9144-25ED-CD683EB31AE1}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {4A796E9A-0733-9144-25ED-CD683EB31AE1}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsSDKModernNonVersionedDeveloperTools_x86_en_us, provider: Microsoft.Windows.WindowsSDKModernNon-VersionedDeveloperTools.x86.10, installed: {1E739718-EA45-DD64-CE6D-D2BA30929E5D}, version: 10.1.26100.8249, chained: {26BD6DC6-3F0F-4C17-A78C-5D06459F39C0}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {1E739718-EA45-DD64-CE6D-D2BA30929E5D}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {1E739718-EA45-DD64-CE6D-D2BA30929E5D}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsIoTExtensionSDK_x86_en_us, provider: Microsoft.Windows.WindowsIoTExtensionSDK.x86.10.26100, installed: {AAE1B339-6BF5-3810-9008-D76887848910}, version: 10.1.26100.8249, chained: {A056CA2A-2AB1-EB1B-1B2E-D49E0C6C8E17}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {AAE1B339-6BF5-3810-9008-D76887848910}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {AAE1B339-6BF5-3810-9008-D76887848910}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_UniversalCRTToolsx86_x86_en_us, provider: Microsoft.Windows.UniversalCRTToolsx86.x86.10, installed: {E208E7C1-102E-5662-5C28-1299BCF34DA8}, version: 10.1.26100.8249, chained: {FEC52FA9-A866-C884-4AAA-0B15BE793610}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {E208E7C1-102E-5662-5C28-1299BCF34DA8}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {E208E7C1-102E-5662-5C28-1299BCF34DA8}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: MajorUpgrade
[124C8:11A4C][2026-08-27T17:03:11]i108: Detected compatible package: package_WindowsSDKforWindowsStoreAppsContracts_x86_en_us, provider: Microsoft.Windows.WindowsSDKforWindowsStoreAppsContracts.x86.10.26100, installed: {B760AE36-86D3-441B-B2BB-5DB5011BB83D}, version: 10.1.26100.8249, chained: {E8BE09DF-D93B-AE40-FD63-05E5ABEFB6D9}
[124C8:11A4C][2026-08-27T17:03:11]i103: Detected related package: {B760AE36-86D3-441B-B2BB-5DB5011BB83D}, scope: PerMachine, version: 10.1.26100.8249, language: 0 operation: Downgrade
